learner_id,exercise_id,exercise_type,difficulty,score,timestamp
79,260,speaking,easy,74.91858403698183,1694656527
18,388,listening,medium,22.03489179635103,1694254241
77,379,reading,easy,70.39278977167575,1695679052
191,271,reading,hard,59.58560558904687,1696124539
138,187,reading,medium,83.0138909704609,1694196372
27,233,reading,easy,87.48236413725382,1696326652
195,352,writing,hard,82.10848282574892,1694924834
161,199,listening,easy,56.71154672170371,1693810944
104,159,listening,easy,80.96891879594078,1696490195
55,313,speaking,easy,55.388332680937395,1695170719
174,214,writing,easy,47.068735114015595,1694315461
167,248,reading,hard,71.45853893303052,1694954508
143,348,writing,easy,100.0,1696214180
85,284,listening,hard,39.7689004310428,1695771326
119,394,writing,easy,74.4365255238283,1693628680
190,230,listening,hard,45.05235025085251,1693847584
70,282,reading,easy,99.09706056330437,1695923081
127,343,reading,medium,71.94441356294557,1695036192
15,176,writing,hard,75.63797334980632,1694297854
32,216,listening,easy,78.05718953955984,1695783790
67,357,listening,easy,82.89863824050325,1695419599
176,171,speaking,easy,62.238383291785965,1695020531
136,348,writing,easy,54.86574501808379,1696177029
148,231,listening,easy,100.0,1694251496
69,226,listening,easy,92.83133406122744,1694473647
109,232,listening,easy,38.81979014488203,1695634514
84,115,listening,medium,97.86015182169368,1693975405
179,332,speaking,hard,51.54884318513181,1695349314
114,232,listening,easy,68.17356296496773,1693993249
76,150,speaking,easy,61.880947889632,1696503695
114,344,listening,medium,67.63351255161233,1694878315
11,164,speaking,hard,0.0,1693522415
145,325,listening,easy,100.0,1695745122
197,266,speaking,easy,90.79261003199173,1695297612
173,233,reading,easy,100.0,1695730475
50,287,reading,easy,80.90520771445476,1694629495
111,398,writing,medium,75.18349351448522,1695077422
83,226,listening,easy,94.01854715857942,1695855209
122,357,listening,easy,87.80432111143527,1696382932
188,269,writing,easy,72.02240112461863,1693667352
151,288,writing,medium,90.64706137956006,1693705183
91,273,speaking,easy,75.85387327898091,1695049966
189,131,writing,hard,45.01302305410509,1694215171
23,293,listening,hard,73.45160712199628,1694756932
173,107,reading,easy,85.0551551719573,1695895576
2,365,speaking,easy,90.88643965738359,1693802524
78,343,reading,medium,67.44504725309427,1695626277
101,291,listening,easy,86.00353537394469,1696415544
178,156,reading,easy,88.20641776317783,1694805778
31,281,speaking,medium,63.325294619346565,1694866169
86,398,writing,medium,91.44570925225266,1695445439
157,279,speaking,medium,100.0,1693956013
54,159,listening,easy,65.77559685387018,1693811649
155,340,listening,hard,73.61772095943829,1693978754
160,102,speaking,hard,43.922242252796536,1695772067
28,308,speaking,medium,68.98118162263333,1693550290
81,148,speaking,hard,61.871178135507336,1695233194
147,175,listening,easy,100.0,1696464708
180,142,speaking,easy,85.24185241829841,1693715553
151,372,reading,easy,96.49279066032105,1694713581
16,223,listening,easy,93.79883853310393,1694571561
80,247,reading,hard,34.213753292225064,1694944347
95,260,speaking,easy,93.12301734422827,1694333222
8,345,listening,easy,81.08820761605006,1696261955
11,149,listening,easy,76.17890566544105,1694640150
37,328,listening,medium,65.40005162158072,1695190228
86,102,speaking,hard,69.2089583351978,1694994807
185,362,reading,medium,83.94683841251727,1693661347
3,156,reading,easy,66.25791130643586,1694642272
78,136,reading,medium,64.89288958359336,1695444191
144,151,speaking,medium,38.7938132534953,1694136915
183,296,reading,medium,90.07806248787665,1694452220
26,325,listening,easy,96.17112919801987,1695794898
113,111,listening,easy,89.51866549275837,1694334559
25,178,reading,medium,66.84457274026977,1695896908
32,214,writing,easy,54.71105604690034,1694106479
141,264,writing,easy,75.90868186051262,1694445322
110,158,reading,medium,66.60795405626584,1694156620
107,313,speaking,easy,78.49601641937159,1694711699
15,191,writing,hard,37.03306518229212,1695362845
98,152,reading,hard,66.05099032778183,1694089711
19,260,speaking,easy,69.87103685070598,1696501812
112,202,reading,hard,30.5843105055975,1694174537
98,238,reading,easy,64.58052190038016,1695117292
85,397,speaking,hard,46.250959954869735,1696433405
138,251,speaking,medium,70.38720561802255,1694559810
150,188,writing,medium,57.24734893636588,1695105101
167,388,listening,medium,81.97900633298543,1694000134
141,378,speaking,hard,28.97739882269378,1694552638
88,185,listening,hard,34.35904029054191,1695432559
28,165,writing,medium,33.82719885463572,1695840203
29,199,listening,easy,89.55457548530873,1693760147
115,215,listening,hard,35.25762407297108,1695211048
195,254,writing,medium,64.58746917786527,1696471643
104,318,reading,medium,69.59980650695006,1693822434
192,375,writing,medium,80.7214352666759,1694653277
59,127,writing,medium,56.02806673641098,1694407294
142,345,listening,easy,83.04235159242698,1694054366
91,266,speaking,easy,80.58576146906577,1696215126
135,314,writing,easy,82.42402413044434,1694113450
83,390,writing,medium,33.18513254401679,1695333156
191,306,writing,medium,59.48324463040822,1695457518
51,101,reading,hard,66.0347721373172,1695239398
193,336,listening,hard,29.960704643008636,1695561444
176,257,reading,easy,95.34666989586259,1696390678
189,207,speaking,hard,36.68074913060584,1694257901
109,208,listening,easy,67.14667545915147,1693929998
199,386,speaking,easy,77.59732837602355,1695389368
158,292,listening,hard,49.61527949488608,1694733099
13,397,speaking,hard,37.05875773241944,1693783082
124,368,writing,medium,45.568806150697206,1693745167
127,313,speaking,easy,56.91326202934833,1693663338
51,262,listening,medium,54.08686545318436,1693522472
127,221,writing,easy,66.08402843556954,1695562051
41,118,reading,hard,43.691384943564685,1694147555
136,305,writing,medium,66.05573149975565,1696512799
180,338,writing,hard,82.30132603007002,1694610900
61,130,writing,medium,61.93993583057576,1695458948
63,311,writing,hard,39.26118604706177,1694321765
44,194,writing,medium,53.75079100767873,1695386608
59,279,speaking,medium,56.168485759003104,1695581048
137,229,listening,hard,52.10632038794576,1696140919
77,145,reading,easy,96.98402662090054,1694382419
180,283,writing,medium,66.15170832926356,1695070082
100,363,writing,easy,94.81928144107793,1694057365
126,396,listening,medium,74.86699527736941,1696321565
160,310,speaking,medium,40.98781901845802,1695843007
165,130,writing,medium,53.42627595007847,1695580191
181,117,listening,hard,44.98542366912908,1696479907
64,135,speaking,medium,31.489572124020242,1693877966
25,138,speaking,easy,59.513444537273415,1693595124
86,343,reading,medium,46.30230653079785,1695279954
195,120,writing,hard,30.223853241524623,1694512169
160,332,speaking,hard,73.57486085256045,1693562301
178,255,writing,hard,64.32861150512284,1696285373
72,248,reading,hard,61.9340666579935,1694660927
143,369,listening,easy,95.79681858925788,1695419807
105,173,writing,medium,87.04218670146403,1693760306
77,327,speaking,hard,8.859284498569679,1694948919
81,335,writing,easy,87.03117348212065,1695477701
21,276,writing,medium,100.0,1693942497
147,203,speaking,medium,79.4486917250858,1694431880
75,154,writing,easy,76.35645233768832,1696503794
161,381,writing,hard,87.47404270655204,1695426878
45,120,writing,hard,63.228818461518415,1696399976
189,341,reading,medium,62.176518072797265,1695196138
172,316,writing,medium,62.77946311560035,1696219419
97,332,speaking,hard,51.643775563531264,1693607362
133,161,speaking,medium,27.372154273271278,1693905044
41,168,writing,easy,100.0,1694429606
184,354,writing,easy,66.28232378593087,1695563802
65,317,reading,medium,94.70267242812032,1693870144
147,387,reading,easy,68.8497369704441,1694370822
61,298,reading,easy,100.0,1695494698
126,190,speaking,easy,65.15136571583668,1693597111
200,305,writing,medium,78.71767000108757,1695174172
74,127,writing,medium,100.0,1696006637
23,345,listening,easy,96.8995895115032,1695494617
172,219,reading,easy,95.12978724797858,1696016391
42,242,reading,easy,65.54365019014818,1695964326
12,114,speaking,easy,92.2566288376442,1695390765
141,360,listening,hard,52.88501524825247,1695849053
42,233,reading,easy,83.39551346452791,1695590067
183,285,writing,easy,100.0,1693875068
96,290,writing,hard,44.62479664127851,1693974375
110,133,reading,medium,92.67861953049906,1694433667
189,166,writing,medium,42.40806892328693,1694851380
20,142,speaking,easy,46.497729819854584,1694340177
188,379,reading,easy,76.7715523293426,1696426341
36,316,writing,medium,84.32813793343402,1694242781
20,172,reading,medium,69.58054013908621,1694830133
105,245,speaking,hard,42.31142671476037,1695271128
60,290,writing,hard,59.932969706674314,1694945034
145,251,speaking,medium,52.59375017678848,1695147980
161,145,reading,easy,80.5287509238619,1694687240
8,352,writing,hard,51.01055866065943,1695703863
25,216,listening,easy,100.0,1694832432
76,278,reading,medium,63.424833746870554,1694945316
72,298,reading,easy,75.75620226712155,1695123556
83,225,speaking,medium,63.295066724277945,1696024734
94,197,reading,medium,82.55588369482669,1694690828
51,300,speaking,easy,69.71075559142606,1695891292
152,181,speaking,easy,76.15175979878546,1694272728
142,285,writing,easy,100.0,1693878045
45,375,writing,medium,68.31826296180886,1695966288
145,165,writing,medium,68.27242055923159,1694367652
45,290,writing,hard,39.85517144855787,1693831031
55,389,listening,medium,62.35248763286658,1696051010
199,319,writing,easy,60.17966554794859,1695614239
85,337,listening,medium,100.0,1695515633
84,241,speaking,hard,21.130528082390327,1695658658
64,160,listening,medium,96.07182320139235,1694814254
46,170,writing,easy,84.3056315898049,1694430747
42,108,listening,medium,62.568286168328946,1694933849
70,330,reading,medium,92.71225054041983,1693654342
161,238,reading,easy,77.14274001343352,1693576563
94,354,writing,easy,84.89322834745579,1695634312
171,132,reading,hard,39.37991164172267,1695798023
81,308,speaking,medium,47.302939828463316,1694239160
66,108,listening,medium,45.08195279411206,1696497224
42,328,listening,medium,74.42674823920908,1693777947
2,238,reading,easy,82.84731740991185,1693987742
10,128,speaking,hard,52.2958459087568,1695163359
163,124,speaking,hard,21.232615684290405,1695606811
39,110,reading,medium,98.13634621464072,1694839493
184,182,writing,medium,56.058777199132614,1695439320
8,339,writing,easy,66.15997304158711,1694595293
136,343,reading,medium,72.66101839489912,1695164071
112,394,writing,easy,82.92399537681396,1696051572
116,361,speaking,medium,88.4055525587546,1694172948
72,114,speaking,easy,100.0,1696230040
55,222,listening,easy,69.29845339002337,1694025469
196,178,reading,medium,45.26611871837196,1695393295
40,398,writing,medium,69.64374637339661,1696433429
9,266,speaking,easy,78.98105411360113,1695253605
1,367,writing,easy,75.51499897423065,1696211772
156,343,reading,medium,95.94585101053818,1694147615
190,264,writing,easy,61.44937663731517,1695603347
187,319,writing,easy,95.54317957347435,1696426134
54,359,reading,easy,100.0,1695295200
149,302,speaking,easy,66.48995130984763,1694032358
55,377,writing,easy,100.0,1694394656
167,373,reading,easy,100.0,1695032842
114,173,writing,medium,28.878870788603628,1695657938
177,185,listening,hard,67.74786794533946,1695087597
179,144,writing,hard,75.63398836292977,1693783891
3,159,listening,easy,78.39170525809442,1696237706
131,294,writing,medium,100.0,1695388280
119,394,writing,easy,88.11674429657232,1696028735
21,189,speaking,easy,84.56270404512625,1696021140
8,383,listening,medium,59.76668329255161,1693742946
52,125,speaking,easy,58.40717881872426,1693652572
162,370,listening,hard,42.79818955955011,1695837708
2,147,writing,medium,41.308425646402235,1693851888
125,315,listening,medium,63.581628821954034,1695733264
116,233,reading,easy,79.05863201553186,1695479393
114,210,listening,medium,72.8379408116802,1694863129
150,157,listening,easy,78.75919677087592,1694440386
62,136,reading,medium,57.96317614065412,1695146142
146,168,writing,easy,51.352788808268414,1695267110
104,136,reading,medium,84.97689611302714,1695070783
24,247,reading,hard,70.02473959290002,1696193534
126,222,listening,easy,74.22741029272194,1696041729
181,225,speaking,medium,65.71758956854808,1695917924
184,106,speaking,medium,64.52430095911934,1696087399
177,212,speaking,hard,26.29397231149978,1693795163
86,253,speaking,medium,66.32837940702647,1694697363
188,129,listening,hard,70.65028828997659,1695649460
145,332,speaking,hard,47.85267074411278,1695660467
69,104,writing,medium,54.181670395889306,1696303543
161,394,writing,easy,61.42126232150146,1696360348
162,317,reading,medium,54.75278937488417,1694007472
64,256,listening,medium,42.908204951591415,1695456198
86,318,reading,medium,76.85839140873405,1695711184
154,172,reading,medium,71.50969432018064,1696196224
128,111,listening,easy,73.95582744149186,1696394277
148,242,reading,easy,100.0,1693815916
140,338,writing,hard,41.95607249915573,1694341975
160,173,writing,medium,70.05712364412472,1694781533
134,336,listening,hard,43.46100203715541,1694952152
11,242,reading,easy,100.0,1695551338
24,227,reading,easy,100.0,1694625865
188,255,writing,hard,53.09335254745148,1693944877
114,212,speaking,hard,35.18792583166227,1695651598
114,380,reading,hard,58.93192690147241,1695131216
87,158,reading,medium,80.93545873953819,1693921542
151,211,writing,easy,96.06501799663475,1694269532
133,213,listening,easy,86.48567322154764,1694739050
138,221,writing,easy,62.89112427291941,1696390572
70,133,reading,medium,50.72743308172563,1696008972
146,305,writing,medium,73.82213901532882,1694802289
48,341,reading,medium,76.02588775297374,1695987537
153,275,listening,hard,85.04296267496096,1696328955
102,157,listening,easy,69.91596529603649,1695461215
141,132,reading,hard,40.38976370669906,1695716384
70,213,listening,easy,55.458235151738656,1694354790
184,203,speaking,medium,56.11697305837498,1694741004
60,238,reading,easy,89.28746778935808,1694631969
115,149,listening,easy,73.71499335380841,1696220462
167,209,writing,easy,83.28088413377039,1696350147
49,205,speaking,easy,84.97843277821548,1696142943
109,384,writing,hard,47.57130680669511,1695474535
200,260,speaking,easy,50.56858146001166,1694417109
74,331,writing,medium,56.841474046343826,1695136249
166,280,listening,easy,68.48089650882993,1696341054
122,267,writing,easy,40.66441731408616,1696089759
52,184,speaking,medium,65.30697790767277,1694387733
160,236,writing,medium,100.0,1694980294
135,338,writing,hard,18.61389730943451,1693767244
163,138,speaking,easy,97.91588730410585,1693705845
44,170,writing,easy,76.2746229850078,1693792543
134,266,speaking,easy,66.42027250995089,1696158894
36,385,writing,easy,55.36495613360133,1696029274
181,163,writing,easy,89.77906411416305,1693727145
159,297,writing,hard,92.57295573919922,1695715494
115,268,reading,medium,84.06913125215891,1696263751
8,180,listening,easy,91.833254818484,1695373234
69,364,speaking,hard,36.432698927035844,1695057668
65,184,speaking,medium,83.31911445881673,1695355606
6,357,listening,easy,79.5848830477563,1695809217
185,265,writing,easy,66.71321226754871,1694586620
24,178,reading,medium,67.62689613141353,1694223806
175,231,listening,easy,92.44676389796146,1693797181
144,209,writing,easy,95.87775347436846,1694585053
46,143,listening,easy,63.78547483189874,1694652163
128,225,speaking,medium,60.03601783429153,1694862178
70,287,reading,easy,84.92180936050784,1695338957
112,320,speaking,hard,47.15330361284891,1694253559
162,105,writing,easy,78.72008574441838,1693581782
38,300,speaking,easy,82.70052243615513,1695755673
32,382,writing,medium,79.6901051753389,1693837842
44,139,writing,medium,95.466580270433,1695550622
137,305,writing,medium,63.491186882063616,1696375814
101,308,speaking,medium,63.25858789760986,1694459968
137,277,listening,hard,57.97002312914261,1696186502
128,397,speaking,hard,56.7547486034274,1694732463
108,287,reading,easy,98.63155236057153,1695369331
44,247,reading,hard,30.967505661626376,1694780667
92,390,writing,medium,73.33671814416223,1694471464
47,150,speaking,easy,100.0,1696297378
2,307,speaking,medium,84.6527876123056,1694660465
9,369,listening,easy,72.21033118938327,1696321123
42,124,speaking,hard,36.65267337528503,1694375837
1,244,writing,easy,97.08641782315348,1693838309
149,372,reading,easy,92.08044283555873,1694035071
119,356,reading,hard,71.07605636693383,1696074925
167,372,reading,easy,94.37322066284301,1694631519
60,189,speaking,easy,90.04311120991491,1694556610
61,242,reading,easy,100.0,1693885204
12,340,listening,hard,49.907914658070254,1694742846
162,202,reading,hard,88.13483171101743,1696298508
145,132,reading,hard,63.34572606010717,1695747547
8,206,speaking,medium,42.01594046632825,1693530445
92,315,listening,medium,56.377086818803036,1694182823
85,310,speaking,medium,45.03191469944428,1694054884
37,298,reading,easy,100.0,1694045725
50,235,speaking,medium,100.0,1695541683
135,241,speaking,hard,59.19217714256341,1695666631
189,213,listening,easy,100.0,1695955628
163,351,reading,easy,94.05972546897715,1695718001
21,111,listening,easy,69.92111637902435,1695360351
102,224,writing,medium,49.51291145025703,1694813981
122,361,speaking,medium,61.33747466690967,1696045450
17,303,writing,medium,53.57493301979871,1693719913
142,147,writing,medium,12.817159780970034,1694238263
85,121,listening,easy,83.06691720964011,1694926805
52,269,writing,easy,87.48043849225029,1696103670
18,306,writing,medium,80.88846912419775,1695052895
152,105,writing,easy,84.62796245081267,1695517744
64,254,writing,medium,48.956426216569554,1693746631
189,394,writing,easy,77.11699814828907,1693987097
143,257,reading,easy,42.30518799591987,1696039419
116,335,writing,easy,83.96410960117731,1694058111
91,315,listening,medium,71.71535115571834,1696505372
86,330,reading,medium,52.708515681340025,1694115345
39,335,writing,easy,82.15228173944243,1695106205
169,387,reading,easy,95.22681445893576,1693594843
102,195,speaking,medium,44.28688709428377,1695591107
4,198,listening,medium,57.021090194045186,1694820953
80,375,writing,medium,83.90399140054649,1696218818
25,173,writing,medium,57.48048555347153,1695726440
30,372,reading,easy,86.71824565020742,1694084543
32,127,writing,medium,19.080491426367157,1693969221
98,120,writing,hard,83.60115443594736,1693912534
175,228,speaking,medium,36.30241510794693,1695622163
19,312,listening,easy,77.03626727591103,1695774558
165,385,writing,easy,78.65008820617045,1695042326
20,283,writing,medium,60.3992578298745,1695363818
115,103,listening,easy,73.14650526409925,1696258315
146,275,listening,hard,60.79648013901391,1694120995
165,308,speaking,medium,60.941083112265346,1696411744
136,240,writing,easy,85.26932254985749,1695081589
44,245,speaking,hard,31.81356207174212,1693764769
180,281,speaking,medium,65.61013027705631,1695824951
141,293,listening,hard,44.89557864657088,1695752851
84,380,reading,hard,54.14721086075943,1693733843
101,148,speaking,hard,38.24119543579293,1696186870
74,381,writing,hard,34.79745845090173,1695472036
168,161,speaking,medium,86.48813551219736,1694489621
176,281,speaking,medium,65.50359177009209,1693661753
78,275,listening,hard,79.98801955245862,1693582937
156,140,listening,easy,64.66631612235483,1693566742
142,228,speaking,medium,35.33664229281281,1695894145
142,372,reading,easy,85.8066979808817,1696245954
187,159,listening,easy,96.6043938513688,1695481716
154,270,reading,hard,64.68555084489125,1695491175
179,238,reading,easy,63.016040091147325,1693570522
140,374,speaking,easy,81.69126905602107,1695209406
29,161,speaking,medium,55.156661061920175,1694394202
192,141,reading,hard,35.89548247862724,1694213338
5,189,speaking,easy,49.48061074362741,1693851246
131,102,speaking,hard,25.86770092972177,1695978804
3,178,reading,medium,34.11879689230079,1693638680
121,251,speaking,medium,100.0,1696395287
137,335,writing,easy,72.75524900564466,1695474163
150,288,writing,medium,74.56843831491184,1695896069
171,337,listening,medium,55.97296935912432,1696136503
19,398,writing,medium,47.723169628549265,1694790756
175,201,speaking,medium,75.78812258060223,1695614036
138,233,reading,easy,100.0,1695842505
22,202,reading,hard,59.37959683699661,1694677558
86,284,listening,hard,78.48160257972646,1694648580
45,271,reading,hard,53.91598601284368,1695788782
73,187,reading,medium,72.14088021992688,1695107759
19,301,writing,medium,71.32789731334276,1695830560
119,340,listening,hard,27.27433768812899,1693692183
52,164,speaking,hard,65.21736615723096,1693633074
136,182,writing,medium,60.74952439913194,1695131841
73,318,reading,medium,70.88777930738371,1693752308
122,197,reading,medium,57.86596627374401,1694149281
194,224,writing,medium,45.715183217816175,1695599531
104,239,writing,medium,59.820325327528124,1695582073
107,111,listening,easy,100.0,1694400166
136,155,writing,easy,69.47943443504619,1694185213
146,203,speaking,medium,62.6335132973543,1694947063
199,183,reading,hard,44.836839676544386,1696315787
129,393,speaking,medium,59.20136590664973,1694521977
80,167,speaking,easy,66.413319553885,1694132278
93,177,writing,easy,47.977126817408625,1693810258
48,384,writing,hard,15.776462679458675,1694711496
102,173,writing,medium,61.540221777348165,1695578196
86,245,speaking,hard,43.332679377104014,1695917794
111,113,listening,easy,95.11263406131604,1694794873
167,344,listening,medium,100.0,1695086203
165,381,writing,hard,61.6653591128849,1693883370
115,111,listening,easy,100.0,1694451230
22,201,speaking,medium,56.95488149006614,1694889641
173,101,reading,hard,43.6412102792713,1696498810
71,196,writing,hard,54.02584054370715,1695338397
10,396,listening,medium,66.62249283728711,1696501974
77,334,speaking,medium,40.438199904493864,1694423961
71,304,listening,medium,68.24222099787008,1694363640
104,173,writing,medium,49.305559701648455,1694649673
46,381,writing,hard,50.34568400577398,1693990907
102,174,reading,hard,33.29988519787421,1695245045
157,318,reading,medium,68.1055097107006,1696343977
164,135,speaking,medium,49.020397079704935,1696497376
188,333,reading,medium,46.03945879368986,1696098556
34,331,writing,medium,55.48654824650539,1694654828
120,395,listening,easy,74.46931383199055,1693571969
101,346,reading,medium,70.99698399797472,1695708631
197,315,listening,medium,50.011703190801356,1693574397
155,288,writing,medium,61.77897485017418,1694395437
168,347,speaking,hard,61.080765756676215,1694344336
76,295,speaking,medium,53.35385647776425,1694625965
69,141,reading,hard,48.135332766505435,1695002432
71,160,listening,medium,75.86687541691747,1694202362
15,110,reading,medium,78.41342311017704,1693865294
26,297,writing,hard,63.42876590740315,1695062616
165,283,writing,medium,69.24065926217118,1696308718
28,132,reading,hard,77.19952884182459,1696259751
131,332,speaking,hard,15.563462641377612,1693902158
194,398,writing,medium,75.39293707968321,1695177395
140,164,speaking,hard,36.59563808545659,1693853997
107,380,reading,hard,41.50699575109414,1695138205
64,306,writing,medium,58.947307085370674,1695986227
155,339,writing,easy,100.0,1696093335
194,103,listening,easy,100.0,1695424300
44,144,writing,hard,62.70411878359707,1694705026
17,241,speaking,hard,58.23137466798265,1696507334
160,345,listening,easy,100.0,1696273579
199,111,listening,easy,93.69915955677781,1696090298
199,251,speaking,medium,90.57192887875068,1694866060
17,125,speaking,easy,73.70881433863246,1694650405
185,169,reading,hard,51.31509206645118,1696419945
112,273,speaking,easy,100.0,1694020413
77,307,speaking,medium,24.743366602270143,1694285593
5,297,writing,hard,67.62581380718301,1695514385
38,343,reading,medium,69.23347216321825,1694922807
18,119,speaking,easy,80.46276760327086,1695710490
36,391,speaking,hard,26.995236445477175,1695555501
119,144,writing,hard,46.71365433911477,1695213892
160,218,reading,easy,93.6952323875552,1694894063
157,166,writing,medium,55.38460774113222,1694254185
36,198,listening,medium,60.675322866795725,1694274323
50,365,speaking,easy,76.18186172109272,1695879654
114,285,writing,easy,74.60029573729716,1694536096
188,400,reading,medium,84.46924147570472,1694888097
86,102,speaking,hard,91.70599752711297,1695383830
130,341,reading,medium,82.36567731015055,1693997560
92,280,listening,easy,79.13980705420238,1695547332
159,356,reading,hard,78.39867790219789,1695209208
61,242,reading,easy,98.00331675059938,1695490138
138,341,reading,medium,75.13626892876917,1695082345
50,196,writing,hard,29.885174334465525,1694734229
97,123,reading,easy,75.50093820897725,1694641660
182,384,writing,hard,60.853771180505575,1694017720
119,232,listening,easy,87.46591201046031,1694423948
9,261,speaking,medium,60.553669947706936,1695837061
122,144,writing,hard,36.16204669388732,1696262982
129,224,writing,medium,77.83306288298985,1695458487
138,203,speaking,medium,81.20760598015744,1695943414
188,249,speaking,medium,60.6705498814795,1693856149
81,308,speaking,medium,79.52949541624626,1696283161
170,254,writing,medium,51.56219490787341,1693947374
62,102,speaking,hard,23.05115262856839,1693757950
139,203,speaking,medium,71.07257510708953,1694210900
3,241,speaking,hard,51.8658637543564,1695430431
176,235,speaking,medium,45.99106836627296,1694814839
25,356,reading,hard,45.96123648501551,1694672653
127,322,writing,easy,74.35193256769452,1693647038
56,101,reading,hard,33.68353083881667,1694033010
35,215,listening,hard,70.27936726221765,1693595442
77,301,writing,medium,81.36882398272616,1694778645
73,311,writing,hard,19.597472065366038,1693997215
42,391,speaking,hard,27.92080760547769,1696079681
69,400,reading,medium,68.1117781039853,1696272013
185,112,speaking,hard,47.550815685832966,1694720199
124,167,speaking,easy,80.97754713301849,1695723259
20,142,speaking,easy,58.62882270955437,1693805580
86,152,reading,hard,94.7591895911292,1694614529
54,104,writing,medium,69.67765160869321,1694479566
160,302,speaking,easy,67.11151834686618,1693809876
26,166,writing,medium,82.3178054515777,1693676915
160,322,writing,easy,59.58378247499212,1695126336
39,308,speaking,medium,48.338331218141086,1694864621
12,367,writing,easy,64.424903611335,1695171471
51,356,reading,hard,41.16308910948082,1694217803
40,326,writing,easy,65.2060557764005,1694260041
173,296,reading,medium,82.1604879399941,1693651801
28,253,speaking,medium,74.63441938027856,1694718797
67,123,reading,easy,95.98053873365436,1694109553
106,263,writing,easy,64.28390644319889,1696502769
185,208,listening,easy,80.69537350379392,1696200152
110,201,speaking,medium,37.36764321483226,1695962988
18,358,reading,hard,86.80701590467181,1696354074
174,168,writing,easy,100.0,1694240268
23,129,listening,hard,53.245051632262346,1696174746
40,336,listening,hard,76.90912713782166,1694980129
50,185,listening,hard,60.60907575633133,1695846810
124,373,reading,easy,68.82790114360614,1694717109
122,158,reading,medium,73.75508853950463,1693672832
49,335,writing,easy,56.68576128963563,1696007057
82,162,listening,medium,73.55705928247565,1694064331
75,117,listening,hard,39.9398274623525,1694501469
50,174,reading,hard,87.37032985180983,1695357431
155,284,listening,hard,59.78198726265899,1696496611
18,102,speaking,hard,25.853106001236732,1694220446
120,258,listening,medium,80.79805665623783,1694548140
119,238,reading,easy,90.44795490877873,1695149038
78,328,listening,medium,48.88586546371915,1694602495
172,223,listening,easy,100.0,1694878778
171,345,listening,easy,97.82792268484889,1696346803
66,344,listening,medium,63.79332226906502,1695197726
18,117,listening,hard,23.8880166024363,1694766231
81,139,writing,medium,64.68596640128138,1696475137
45,180,listening,easy,98.3040021756879,1694814390
40,318,reading,medium,69.90900807236063,1694808887
13,208,listening,easy,65.85126021579745,1693815228
171,158,reading,medium,100.0,1695867331
127,218,reading,easy,87.95494476299551,1693521245
154,316,writing,medium,100.0,1696205843
55,294,writing,medium,45.45080711305867,1695913802
166,302,speaking,easy,67.01366148562389,1695075653
194,380,reading,hard,64.29038194768009,1695494285
68,266,speaking,easy,77.47623975470492,1695253514
143,322,writing,easy,93.12374726400351,1695738294
68,220,reading,easy,81.786290307643,1694096780
89,160,listening,medium,77.83092298759553,1693994503
18,381,writing,hard,62.26442976336722,1694060700
121,220,reading,easy,77.64794198340951,1694805074
88,293,listening,hard,61.70291507776963,1694225517
12,102,speaking,hard,63.768074537352746,1695217767
80,331,writing,medium,85.28444410737147,1693875833
173,279,speaking,medium,43.62295290852252,1693896534
140,314,writing,easy,86.77459174014864,1693831094
86,206,speaking,medium,44.15563632111637,1694907838
196,170,writing,easy,46.32004103606117,1695259875
48,229,listening,hard,77.88300068059829,1694686741
157,379,reading,easy,94.88899028058876,1694833860
93,146,speaking,easy,60.091660873621976,1694278573
85,178,reading,medium,88.8752668695939,1695705301
90,203,speaking,medium,43.07563660978695,1695208451
93,293,listening,hard,57.84332128310875,1694316738
122,117,listening,hard,53.19624077134002,1695132612
143,203,speaking,medium,82.24416225451174,1693640544
70,215,listening,hard,42.238709141264025,1696065253
46,162,listening,medium,47.065939251086995,1694246540
156,221,writing,easy,91.64206826038553,1695563245
190,128,speaking,hard,33.169661497343824,1695516025
52,120,writing,hard,60.731626295986615,1694105792
60,226,listening,easy,91.96898938519321,1694951826
33,389,listening,medium,68.18401500511285,1693677461
143,287,reading,easy,89.28407857806786,1693635415
81,128,speaking,hard,19.99788190984532,1695944328
17,118,reading,hard,63.16348799944244,1695446043
173,244,writing,easy,61.97455510077678,1693916867
116,161,speaking,medium,91.94015821360583,1693687420
65,197,reading,medium,60.45814315621564,1694471285
99,352,writing,hard,24.680341624303125,1696138654
177,194,writing,medium,59.32298821427513,1694804501
41,155,writing,easy,77.52176988057202,1695431038
86,297,writing,hard,15.631989536962188,1695404857
62,328,listening,medium,45.45355040165795,1695156588
143,186,listening,hard,67.70627300134333,1696163835
29,232,listening,easy,64.96905818288332,1695536350
44,160,listening,medium,69.77719369527374,1694731176
107,187,reading,medium,76.00533402685917,1694013538
189,251,speaking,medium,54.88285931343448,1693989200
131,362,reading,medium,42.114917590267844,1694641781
136,322,writing,easy,100.0,1694454290
57,199,listening,easy,83.0318700588553,1696215517
158,242,reading,easy,54.94530556345768,1695733378
16,258,listening,medium,57.24951520994133,1694937406
103,244,writing,easy,71.50202086510005,1696285177
37,112,speaking,hard,52.46566107396579,1696366312
27,127,writing,medium,92.8071107831416,1694966092
76,350,reading,medium,87.19795299801501,1696238294
